pV_FFA_P_inst;pV_DACH_P_inst;storage_ffa_E_max;storage_dach_E_max;Wind_P_el_n;CAPEX;one_minus_oa_times_oc
38849755.45887302;9834951.089410163;154017638144.43472;40097059500.87351;12099977.933173344;52460383.76298326;0.2448133810728721
97679394.09415665;5840842.123828397;38683310440.833176;5505577932.391365;15641789.258337008;69325617.51864901;0.20043270620276255
46094594.29322431;8770626.748522202;49400256776.31782;32625525289.376965;13127089.369244387;48939022.588721;0.23305030897090018
36586758.73615711;11770355.249389524;83354191375.24492;38884995759.18867;9529327.436925614;47242212.46034099;0.2699474604209344
57765537.07108498;6074937.58606101;113435768645.32538;27102871278.122875;2615125.4174959036;46985325.00920502;0.3951527807638854
31206961.621973895;6953912.656404536;40544867456.47931;13089346129.772806;11487728.307502396;35243647.07473558;0.2600570639625486
72221216.94143407;4025972.886375746;61023304021.21109;62489618852.154076;4087309.4943977683;55271360.7640909;0.3424324756427265
32760841.381621413;1209971.9211329045;144518017554.91983;43187642838.73559;4498647.37071649;34991440.62063424;0.3694565688049264
34389605.975511335;15248678.820043925;69400187162.06398;49641003703.92433;17062405.17243183;55990435.48833873;0.212722491694195
12801723.074437676;12861320.42060656;49204826679.337616;46055428961.3567;3165356.7500749193;30766388.358310994;0.4302266701276437
24813425.375250902;3582135.197183201;29767952424.972446;1979795840.7614558;1786345.940209609;19257354.11923675;0.47523849548401453
29855241.91437121;9344021.257225668;135815537877.84668;22827652144.68732;13395770.639656562;45034285.09635175;0.24324890820670064
77628739.03020334;5332165.249644775;93710992552.09352;4323355676.824094;2480980.935300794;51813902.78534169;0.38875095556862527
2185584.9695314183;8150766.692033635;42912794074.13402;41812684878.05317;1527534.1186607399;18580571.22519862;0.595293351412359
64572404.9151669;1486538.8304582005;23514400029.572945;29272804781.971867;7320064.079726618;44634812.235864535;0.2844174376436268
41582193.6706199;3147330.422416812;173079207389.07202;71435811522.67987;8480151.838506792;49835693.14748306;0.28417996838349
84824099.38989452;8728461.938933432;59394046085.03763;64384885056.86828;12540239.956453955;72787705.97495495;0.22213322891541187
24423787.132837582;19802820.88591409;176904214051.2728;65679670839.08726;6408381.425524104;55771188.918642126;0.3157025406276355
41929356.31923718;13431463.790039552;136947137312.7988;70400052697.57593;2664391.8733474393;53780395.24670976;0.3994807515962939
20330082.91589972;9179917.365312219;58341263119.16748;162040232.37444812;3189225.5626277355;25000564.867460858;0.419459585856213
70777977.36412832;2315854.390284391;105997904320.88084;19444385278.853176;8154473.716627852;52410079.88859799;0.2710689376528074
29453786.74397218;11448686.632909667;101068353015.55472;53366186605.52438;6045213.237567664;43736368.79581404;0.3263993308481754
46486271.720631525;1966315.4722263773;155731804681.96017;55107135294.403114;3404091.521832174;44068055.69158116;0.38101821801777225
24615110.778522927;10511210.852853928;107622018898.58363;11968541272.378416;3778471.6360338526;33293918.41800354;0.3896733718686993
53116641.58540196;12707770.187603157;45411695612.288345;63808292484.81623;13736395.996104505;60953522.80095634;0.22323880196752222
69361314.46660583;4771980.6632598275;77243259401.70543;59349880446.54096;7338427.506251471;57490789.66614345;0.28094224143201396
49834183.742202066;7882781.422554197;83607262902.12923;33823752633.15831;9835821.940676738;49519331.10944195;0.2599755620860472
7279359.769682754;2117455.1584563535;70439357135.89348;37525240527.741615;11748463.696453536;23693619.396484967;0.35421331806943324
46173481.622580186;10436679.405829495;179566754720.17844;57819276529.8674;14356470.729635028;62297159.15572625;0.2237765767360601
38983438.17091823;2449467.834774684;21927833507.46074;58109179747.85212;89115.71171019148;31296956.086077057;0.5168636188326101
67296329.22591232;3920817.632757412;110859976336.82594;54125748431.23335;14865369.593424782;62394362.07494379;0.21378181763365078
99263877.34211974;7216140.257639128;136060509820.58853;65088915194.9887;13169500.810857335;83324248.85951202;0.21489913166619912
87881570.2995021;870091.0371404955;83308989817.41852;36238163472.48253;12459838.52571838;63817110.55332616;0.22313917390385896
92690885.86589165;17387274.85465897;52947512467.84503;5096868907.9987;12749486.294162065;76944259.43810643;0.21713351796994096
4070152.6078740773;10784033.362222165;38525027301.07298;70876947814.396;6149797.872906498;29415757.895120353;0.3922287504743597
8883676.488608724;4124950.7662505195;145136726473.062;11872919241.108597;3678360.991454014;21037727.78613614;0.4735553343701935
45078612.90722686;345652.0614235998;88248829404.22484;34213292680.474483;2176282.6156054377;34171729.427041724;0.4259764309996261
94144860.25077817;8610825.392505309;99656426139.90784;63817276831.047264;11229604.909999883;78505437.99025686;0.23062122378027528
93590632.65462421;1418405.0369113896;175551717271.9927;67969162685.383675;2975803.8240402834;69638608.89811215;0.36549790380806857
59762170.23052571;1468745.2734579663;3636483886.3989873;55624923500.92279;1550553.6715211098;40440456.344511986;0.4336591201957992
38482252.45452517;2527479.222733806;92404180989.71396;12604128430.400537;15728737.930622974;40449297.90161448;0.2267054935828986
35096821.556987464;17259244.86952213;50790362291.832726;39990509717.182304;13059983.369953992;52978567.43019182;0.23524005692275562
49522652.883028656;17024225.622402094;172107464319.24332;70466662034.16083;12650655.193017524;70622105.64782652;0.23046691969666155
59181439.90893083;6642917.733407652;152385956917.64908;23717841067.92269;10919408.530476041;56183225.173922084;0.24459045336909502
40869732.50984683;17103238.859309502;76234064961.55176;13375194764.380096;9627634.690902721;50851722.90310451;0.26209600245619047
15078829.159935761;10023562.478459382;158291575561.86392;53010372646.507324;698363.7373168316;34243278.037977785;0.531117471530169
84734457.04366471;10764122.569407798;2927467600.015101;57057051052.6571;12600412.053708082;70668887.64439109;0.2213172152943279
4340186.776372956;1167639.0716357199;81937819582.26321;22782064849.20915;12065243.509988379;20102941.853718266;0.4148151105596354
48496391.712050915;15223207.223824782;95656077808.15724;38951833702.98407;7113779.917603524;55530941.46614274;0.29010132303623026
61264304.24885534;15173893.579949908;20960769534.75461;1752747376.9954221;13953231.12674854;57678893.38150805;0.2175583944230609
34577220.54339931;6204346.636115789;105221496861.07758;66049849984.06588;1810444.072892914;39870018.952554144;0.44937572380016044
7382956.264440228;7287180.579208788;129754841857.93857;27553516104.125256;11292818.50594482;30483752.15301261;0.3163240371798549
42006602.626331344;6985046.561436474;135917390793.0435;18617370378.605347;714405.9861768571;38660864.405321285;0.4813319153793475
51971241.17412934;1180015.7631658097;112531436944.43672;8277840340.37989;7430207.717956932;40139738.68288631;0.2922822932057333
84720185.78217328;3692551.3860710016;86471500900.21642;66500238346.05534;1067147.6200210305;60893121.47913757;0.4363124000282653
57576057.33404293;4447920.368865376;109345880996.62067;432991588.6023352;12004043.12157751;48373890.26418811;0.2382228456543547
12617312.265609087;12829583.887103818;90491353631.2209;39939477204.25795;5848957.54928733;34099405.21753307;0.3568615794855454
47357374.589308;13557555.08500329;149959804749.64233;24298101777.019836;4410360.752684391;52249849.56595903;0.34327589496725686
49894430.04246372;14121101.071145948;92336269549.68701;14430056839.437569;9259525.4670177;53146927.50643447;0.26257973655483957
85386560.22706133;15141472.3696879;115159259423.70639;14119488804.575285;8287544.250117372;72409187.41720352;0.26049093996398265
80033102.45263465;9643356.239413496;51593514030.0683;31243348061.21414;7986899.088008233;62855742.014131635;0.2669491596353528
71924061.82666533;4061862.85189516;124806627325.50876;34064918208.883213;11502183.306979548;60315471.40366897;0.23578425719002094
62356758.79750826;3972534.9933765377;50649748402.579346;1303647759.3625133;8841452.102483178;44776940.56904781;0.2658836872134822
33726136.161338694;11822527.730968954;174037940952.16608;15818560468.149244;5701731.67644762;44827691.353559524;0.32753808984960076
32944479.69651753;3482522.6662355345;168954028681.92087;53650124736.25552;3205986.558073951;39196993.57319197;0.4042276338581421
17693860.847836126;10402188.603787847;43382352588.51053;46831511589.43376;74792.6880355302;28219720.85273783;0.5484979442976314
67651990.99141182;19822287.439205162;179453254284.9867;49534417324.71804;16613880.664276054;82958098.85516155;0.19917112896314892
74792141.5472084;15928855.424604397;169181740691.20047;40848074486.593704;8597087.123456802;74845070.81345037;0.2590931753362462
61919039.7630128;8272101.857854899;77727565527.64166;21637512555.276787;7965973.1687721005;52529509.77793114;0.27481814430216067
59445118.12147094;16375331.433797149;160256966342.14276;50584722800.43542;7680881.140196747;67787372.09097081;0.2757457744139129
20410684.154369373;13825283.554373771;71796569673.45766;29923272645.954403;1996306.3124948011;33672563.77083754;0.45386169691962164
89562485.9643504;14567515.8038201;125785608050.39394;47475968169.61307;9955862.535482582;80397629.49174206;0.2418564659084418
69261029.59076886;14197293.272406686;24354719868.09457;15663932470.97639;8724752.763339505;58899958.80949216;0.26024532727885796
85613049.30366167;12652286.267548857;161762698250.93988;34083008158.958138;3783037.190769563;72016656.51514216;0.3424355137958205
82651131.24456392;4596753.887672422;136476081452.56339;30192976065.82926;198751.85532434625;57846856.8246219;0.470323820825838
23028094.012102846;5450276.018330607;56287851629.294044;63695398506.97825;11277108.794075094;37395840.614201665;0.2750356925773181
80482174.16436271;12750676.785130674;108318874631.57056;54894956310.604904;11988414.062484566;75625089.15906894;0.22694217269010608
36731012.70634286;15258041.454687253;7281455420.911487;70280388670.00497;2445243.277613331;45623170.66028668;0.41137100586024733
85799091.78412367;16017631.474876275;99165757656.6213;21908615135.32532;13892146.870937703;77888359.49208221;0.21162306796988162
83626379.38801245;7421340.884770005;170916884932.34143;14647397369.688612;15854136.565017294;72654876.24457048;0.20221569529900874
3472388.503275688;19811337.057750866;93544160298.66542;33329595259.856213;14716778.158671098;42411123.17552014;0.25666795778117024
96558355.25654371;19600296.194130003;97858070507.00632;50873359506.75501;10385141.761551674;88170633.99211526;0.2354255190429656
28645817.039692402;3056783.646083327;35061588999.26414;32599506929.83814;2529245.9663236476;25752201.99199779;0.43777110897449434
85851246.40408173;46085.30070278769;44197227816.17675;68808129777.9635;9611464.085812334;62192392.80382988;0.2494058132186876
60623280.32099386;15948782.096258063;1762611998.2091467;1096361887.560794;10759090.744913248;54579935.688612774;0.24182165173995407
83689806.83212666;19875467.487209804;151189320123.5002;10104486871.367039;7124161.07428292;76866299.33686966;0.27445380273929754
28735705.349235713;5512557.983160317;75209604124.98163;39726249762.11209;8203869.40530808;35729158.741218224;0.30098528759512166
86889193.80750348;9685339.630029332;5735228641.575441;50632705300.09973;15962552.432295995;72452794.85199332;0.20028013920198096
19969910.719073925;9953395.85642531;84815963873.09825;32980358410.650753;14161335.451438403;39851956.13230358;0.24958933379471981
2071397.6648139665;4754430.455941813;19521346048.542828;61951209623.173904;16682672.660343476;27990987.678410716;0.3449072257648894
74626585.42634027;6831388.393839479;141305444901.55112;7118042135.893477;14101917.69760176;63560038.838060096;0.215135213097148
65009318.80804873;7422891.02483178;164205706812.87292;5690439390.854937;15696254.172825681;61612619.13014265;0.20866907600381535
31064435.198309287;2825261.3824697537;6124316961.217735;46442556886.076515;5171867.955504481;29026974.902497705;0.35362531683790066
41800639.55634339;17578465.880901802;132465375657.56639;9277437229.859888;4167080.2461269894;50251816.32879186;0.3508541964737235
87946027.15314648;6149389.125327317;57626212974.76663;71063343567.97276;3354797.4885466807;65709865.9235716;0.3557281447577947
31964514.07568703;7201340.844495593;8305075200.197761;3672065380.2385936;256638.7176356087;24347479.067832157;0.5155927314261568
33176973.5426367;17001460.76705532;140234405335.06165;9712019379.264677;5544196.624191027;46887786.88336268;0.3261123192717923
78711204.25417927;12058699.556539508;132573170267.75533;31717710864.504967;16599607.506109903;75634421.0592681;0.19856699174438097
68517001.13745087;11234306.73885634;82414611128.77104;55642061852.294716;3104749.7019207054;60128023.2373283;0.3699298126870234
34416685.71246856;15177198.953694394;56172114967.94561;55316450847.61013;14887622.218601283;54354771.9231558;0.22488491063079785
26762098.42721097;18818531.3725139;41298367846.24487;62435524630.66312;2012552.6752268337;44674949.50492299;0.4349652945365027
9503664.676588284;18399652.289438248;67647800570.91414;29655777589.549305;5839751.602531433;35408367.47100804;0.35106689491037224
54647713.0297367;18715586.006642975;97773074894.76494;58553428068.8401;7723412.707557206;65396260.11144952;0.2768916158967597
54165225.40569164;1240130.908750893;61737628417.59417;21267286338.262318;7461675.892782471;40302658.54580856;0.2891822904286031
24071516.866621055;14319649.330537532;62097774018.2188;141302730.64732397;13980668.7875444;40310411.068108425;0.24035806960232453
